rel_cont_area,rel_hull_area,num_defects,sum_angles,thumb,index,middle,ring,pinky
0.585678561123401,0.6760123112436279,17,42.60608255861369,1,0,0,0,0
0.5741141884573727,0.673796998298004,21,51.17740911779909,1,0,0,0,0
0.5906203725352661,0.6831404411191645,16,40.04052802087355,1,0,0,0,0
0.5891200997583976,0.6862286649520692,20,48.98183968491254,1,0,0,0,0
0.5891200997583976,0.6862286649520692,20,48.98183968491254,1,0,0,0,0
0.5901218604286665,0.6835743113514361,21,50.77333211821855,1,0,0,0,0
0.5884270737754524,0.6811490931807976,16,39.68258565369755,1,0,0,0,0
0.5876226933647428,0.6863957597173145,16,38.62000487066888,1,0,0,0,0
0.5876226933647428,0.6863957597173145,16,38.62000487066888,1,0,0,0,0
0.5880233728803522,0.6835679175632193,19,45.42540498960311,1,0,0,0,0
0.5903156255614781,0.6857120041524426,15,36.84564749925664,1,0,0,0,0
0.5888083687688407,0.6846140025154219,16,39.09371498953424,1,0,0,0,0
0.584164083937067,0.6783563969441538,22,53.170558274085664,1,0,0,0,0
0.5860364473736451,0.679983721761226,16,38.93247414599923,1,0,0,0,0
0.5833071052010387,0.6754170273034857,17,41.939755548515336,1,0,0,0,0
0.5887684414365855,0.6824679084066998,20,48.818558282513166,1,0,0,0,0
0.5870697599871779,0.6825940617862724,15,36.02570522443666,1,0,0,0,0
0.5870697599871779,0.6817526144969347,19,45.94662329193823,1,0,0,0,0
0.5887206874397687,0.6844482814005782,18,43.72678936200007,1,0,0,0,0
0.5887206874397687,0.6844482814005782,18,43.72678936200007,1,0,0,0,0
0.5903647416413373,0.6876595744680851,13,31.588972686268974,1,0,0,0,0
0.5926097930338213,0.6873498233215548,14,34.16974780502363,1,0,0,0,0
0.5889432641044005,0.6816065886846503,23,56.30824721718584,1,0,0,0,0
0.5893908649637941,0.6824719503461447,16,39.45160298478568,1,0,0,0,0
0.5969136172166657,0.6877982072627817,20,48.208483162880825,1,0,0,0,0
0.5969136172166657,0.6877982072627817,20,48.208483162880825,1,0,0,0,0
0.5941310064546976,0.6897163120567376,15,35.77302410351057,1,0,0,0,0
0.5926722861598595,0.6856900329668161,12,29.505409104927445,1,0,0,0,0
0.5854608897935446,0.6847920907240477,21,51.03151823818814,1,0,0,0,0
0.597237269772481,0.6935458907289893,16,39.540943593475504,1,0,0,0,0
0.576670655547661,0.6803130025055159,15,36.43651413033306,1,0,0,0,0
0.5939876718824088,0.6910384068278805,18,42.607998066958146,1,0,0,0,0
0.5964309256992184,0.6976833976833977,18,42.73005294226835,1,0,0,0,0
0.5943561460060742,0.6923084089511636,19,47.01190593397292,1,0,0,0,0
0.5975000934893983,0.6971784899592386,19,46.477152660083895,1,0,0,0,0
0.5975000934893983,0.6971784899592386,19,46.477152660083895,1,0,0,0,0
0.5929831714730521,0.6915727629920676,20,48.00655494243605,1,0,0,0,0
0.5989491140136765,0.6998080828783841,18,43.58690077431573,1,0,0,0,0
0.6013888888888889,0.6998123123123123,17,41.01724450600435,1,0,0,0,0
0.6024315312277547,0.6970889063729347,19,46.500258512319725,1,0,0,0,0
0.606314384540191,0.6978156252349801,17,41.78834569537015,1,0,0,0,0
0.6079009322911761,0.7019305019305019,21,52.239455812011705,1,0,0,0,0
0.6032838784609045,0.6994586190101533,17,42.08701113051362,1,0,0,0,0
0.6042376871645164,0.6999434975044732,19,45.15339256433908,1,0,0,0,0
0.6077298894106954,0.7007460990758976,18,43.26110617947803,1,0,0,0,0
0.6077298894106954,0.7007460990758976,18,43.26110617947803,1,0,0,0,0
0.6018039788692818,0.6928178037540744,19,46.94715791780325,1,0,0,0,0
0.5992937694353903,0.6892398186654678,19,46.12386296733455,1,0,0,0,0
0.6017852459630587,0.6908976808662096,19,46.37437681269985,1,0,0,0,0
0.6054308594631175,0.6967441160989548,14,33.66946790099748,1,0,0,0,0
0.6009124565274298,0.692504020044127,20,48.35059095328061,1,0,0,0,0
0.6009124565274298,0.692504020044127,20,48.35059095328061,1,0,0,0,0
0.5995101155528963,0.6925133689839572,18,44.048789656282466,1,0,0,0,0
0.6057067520482154,0.7004991053771542,16,38.90082324687559,1,0,0,0,0
0.6013637555730396,0.6967142482484733,16,38.1075699361777,1,0,0,0,0
0.6013637555730396,0.6967142482484733,16,38.1075699361777,1,0,0,0,0
0.6022254692593009,0.6990839608856918,18,43.453184645285035,1,0,0,0,0
0.6022254692593009,0.6990839608856918,18,43.453184645285035,1,0,0,0,0
0.6043217535153019,0.6974678547259192,18,43.29569410431442,1,0,0,0,0
0.6012968380256759,0.6948704093610837,14,34.50153806095795,1,0,0,0,0
0.5955876920803782,0.6926159869976359,16,39.29125183318069,1,0,0,0,0
0.5955876920803782,0.6926159869976359,16,39.29125183318069,1,0,0,0,0
0.6027125248211007,0.6997302461503878,18,43.70422716041349,1,0,0,0,0
0.6009703645423551,0.6987655014798996,17,40.8446087095101,1,0,0,0,0
0.5963933575505967,0.6926569797612869,15,36.62014936329984,1,0,0,0,0
0.5963933575505967,0.6926569797612869,15,36.62014936329984,1,0,0,0,0
0.600216139670946,0.694218263802195,20,48.05369291552335,1,0,0,0,0
0.5950496701015643,0.6907572837126548,17,41.07095778989885,1,0,0,0,0
0.6013637555730396,0.6973324341538346,12,29.117624403814407,1,0,0,0,0
0.5941584967320261,0.6887626262626263,17,41.62528897113442,1,0,0,0,0
0.5941584967320261,0.6887626262626263,17,41.62528897113442,1,0,0,0,0
0.5971044737185339,0.6876781754830535,17,41.49135657274158,1,0,0,0,0
0.5981042298902252,0.693894945861901,16,39.37619498606517,1,0,0,0,0
0.5936939964157706,0.691821609916368,18,43.35761011406069,1,0,0,0,0
